,0,1,2,3,4,5,6,7
0,title,posted date,location,price,description,Land type:,Land size:,
1,Land with House For Sale In Battaramulla,11 Jul  3:02 am,"Battaramulla, Colombo","34,500,000","15.3 perch land with two story house for sale located in a prime location. Facing the wickramasinghepura (ITN) main road, less than 400m to pannipitiya main road, close proximity to Thalawathugoda junction where all banks,supermarkets,hospitals and schools within reach. Location at its best for residential/semi-commercial investment. Convenient access from the main road and the lane. Selling for the land value only with a two story 3000sqft house consisting of 4bed rooms,3bathrooms, 2 living areas,kitchen and car porch. Absolutely clear titles.An opportunity not to be missed. Call for more information and inspection.","Commercial, Residential",15.3 perches,
2,"['Land with House For Sale In Battaramulla', '11 Jul  3:02 am', 'Battaramulla, Colombo', '34,500,000', '15.3 perch land with two story house for sale located in a prime location. Facing the wickramasinghepura (ITN) main road, less than 400m to pannipitiya main road, close proximity to Thalawathugoda junction where all banks,supermarkets,hospitals and schools within reach. Location at its best for residential/semi-commercial investment. Convenient access from the main road and the lane. Selling for the land value only with a two story 3000sqft house consisting of 4bed rooms,3bathrooms, 2 living areas,kitchen and car porch. Absolutely clear titles.An opportunity not to be missed. Call for more information and inspection.', 'Commercial, Residential', '15.3 perches']","['title', 'posted date', 'location', 'price', 'description', 'Land type:', 'Land size:']",,,,,,
3,Land for Sale Battaramulla,12 Jul  3:36 pm,"Battaramulla, Colombo","2,100,000","Good Residential Property in UDUMULLA Road. (Acces through Subathipura road and BOGAHENA ROAD), BattaramullaPeaceful surrounding, Good Neighborhood500 Mtrs to Main Road500 Mtrs to Battaramulla Junction300 Mtrs to ID & Pastport Office  20 feet wide road access50 feet road frontageLand extent – 8 perchesTotal Price Rs. 16.8 MLongtitude",goo.gl/maps/uHkgQfEAt3ZRFFCQA ; Udumulla Road,Residential,8.0 perches
4,Land For Sale at Battaramulla,27 May 10:52 am,"Battaramulla, Colombo","12,500,000",Land For Sale at BattaramullaNEAR ITNBARE LAND10.5 PERCHES125 LAKS  💠 Very Use Full for ResidentHighly residential area and very calm surrounding.   For Quickly Sell☎ Call for More Details.,L-BATTARAMULLA-04,Residential,10.5 perches
5,Land for Sale in - Pelawatta,13 Jul 10:45 am,"Battaramulla, Colombo","1,600,000","7 perches on Lake road in a peaceful, well secured and decent neighborhood. close proximity to new defense forces HQ, 2.5 Kms from Pelawatta junction. Approved building plan available if interested.",Lake road,Residential,7.0 perches
6,Land for Sale in Pelawatta,22 Jul 10:05 am,"Battaramulla, Colombo","2,600,000","+ For Immediate sale+ Good Residential Property in Pelawatta+ Peaceful surrounding, Good Neighborhood+ Easy Access to Main Road+ Genuine buyers are welcome",Pelawatta,"Residential, Other",19.55 perches
7,Commercial Land for Sale Battaramulla,22 Jul  1:08 am,"Battaramulla, Colombo","5,000,000",Battaramulla land 47.50 perhes with  large House  facing Pannipiitiya  Road 70 metres From Battaramulla Junction  5million  per perch negotiable IDEAL FOR COMMERCIAL BUILDINGS or APARTMENT COMPLEX,Battaramulla Pannipiitiya Road,Commercial,47.5 perches
8,Super land with an old house for sale only value price pelawatta,21 Jul 10:26 pm,"Battaramulla, Colombo","3,500,000",200m to main pelawatta junction 20ft rd facing superb land with an old house 13.5.perches land square land high land natural soil. Highly residential area 500m to parliament very close to battaramulla Colombo Rajagiriya all government departments and offices are very close price 3500000.per perch genuine buyers well come appointments,Battaramulla pelawatta,Residential,13.5 perches
9,Land for sale in Battaramulla,21 Jul  3:54 pm,"Battaramulla, Colombo","2,000,000",Good Residential Property in Pelawatte - BattaramullaLocated in Chandrika Lake Road,"Lake Road, Pelawatte, Battaramulla","Commercial, Residential, Other",17.3 perches
10,Land for sale in Battaramulla,20 Jul 12:10 pm,"Battaramulla, Colombo","4,600,000",Good Residential property in Jayanthipura - BattaramullaLocated in Bodhiraja Mawatha,"Bodhiraja Mawatha, Jayanthipura - Battaramulla","Residential, Other",16.5 perches
11,Land for Sale - Pelawatta,20 Jul  8:17 am,"Battaramulla, Colombo","1,200,000","බත්තරමුල්ල තලවතුගොඩ නගරයන්ට පහසුවෙන් ලඟාවිය හැකි , පැලවත්ත නගරයට නුදුරින් අඩි 20 පළල පාරකට මුහුණලා නලජලය ,විදුලිය සහිත පර් 7.8 බිම්කොටස විකිණීමට .පදිංචියට , ආයෝජනයට කදිමයි .බැංකු ණය ලබාගත හැක .",Residential,7.8 perches,
12,Land in Pelawatta Kumaragewatta for Sale,20 Jul  5:51 am,"Battaramulla, Colombo","2,300,000","Land in Pelawatta, Kumaragewatta Rd, Saman Uyana, Highly Residential Neighborhood * Land extent is 14.5 P* Half built solid house designed by a well known Architect with approved documents if you   wish to continue as it is. * 20 feet rd access * High end well developed neighborhood * 1 km TO PALAWATTA JUNCTION, EASY ACCESS TO MANY SUPER MARKETS -    SPAR, ARPICO, FOOD CITY, * MANY EATERIES CLOSE BY EX KFC, QUICK THAI, PIZZA, CHINESE DRAGON, * * OASIS PRIVATE SCHOOL,  JOGGING TRACKS, * 800M TO THALAWATHUGODA HEMAS HOSPITAL, AND 2KM TO BATTARAMULLA. (COLOMBO MUNICIPALITY COUNCIL) * ASKING PRICE 2.3M PER PERCH (LAND VALUE)  NEGOTIABLE","Pelawatta, Kumaragewatta",Residential,14.5 perches
13,"Land for Sale in Pelawatta,jayanthi Mw",19 Jul  8:55 pm,"Battaramulla, Colombo","4,200,000","Land for sale in pelawatta junction high residential and commercial area 60m pelawatta junction 60m to parliament road20ft roadBank,Supermarkets,hospital,schools,walking path are very close----------------------------------------------බත්තරමුල්ල පැලවත්ත විජිතපුර ජයන්ති මාවතේ හිස් ඉඩම විකිනීමට.පාර්ලිමේන්තු පාරේ සිට තුන්වන ඉඩම. පාර්ලිමේන්තු පාරට මීටර් 60යි.ඉහල වැදගත් නේවාසික ප්‍රදේශයකි.සියලූම බැංකුව,සුපිරි වෙළෙඳසල්,රෝහල්,පාසැල්,රජයේ කාර්‍යාල,අවිදින මන්තීරු ඇතුළු සියලු පහසුකම් ඇවිදින දුරින්.පර්චස් 12යිඅඩි20 පාරපර්චස් 1ක් ලක්‍ෂ 42යි","pelawatta,jayanthi Mw","Commercial, Residential",12.0 perches
14,Land for Sale in Battaramulla,19 Jul 10:15 am,"Battaramulla, Colombo","18,500,000","About 600m from Koswatta Junction. Calm and quiet highly residential area. Good neighborhood. A well maintained bit of old house also there . Mainline water and electricity. Servant toilet. Large living area and kitchen. An ideal place for circuit bungalow.BERYL will provide you personalized, trust worthy service at all the time.",Battaramulla,Residential,17.0 perches
15,"Flat Land for sale - Subuthipura, Battaramulla",18 Jul 12:26 pm,"Battaramulla, Colombo","3,000,000","Flat Land for sale @ Subuthipura, Battaramulla _____________________________________Extent of Land :-   20 Perches (L shaped land)_____________________________________Property Specification",Subuthipura,"Residential, Other",20.0 perches
16,Land for Sale - Battaramulla,18 Jul 12:26 pm,"Battaramulla, Colombo","3,550,000","බත්තරමුල්ල සෙත්සිරිපාය ඉදිරිපිට සියලු පහසුකම් සමගින් කාර්යලයකට හො නිවසක් ඉදිකිරීමටද වඩාත් සුදුසු සුපිරි වියාපාරික,නේවාසික බිම් කොටස්බැංකු ණය සහ පහසු ගෙවීමේ ක්‍රම.",Main Street Battaramulla,"Commercial, Residential",10.0 perches
17,"Land For Sale In Akuregoda Lake road, Palawatte",17 Jul  2:00 pm,"Battaramulla, Colombo","1,550,000","Land for sale in Akuregoda Lake road, Palawatte.~ Extent  6.4 P~ 500 m from the lake road~ Close proximity to newly built three forces headquarters building.~ Good surroundingPlease Call on","Akuregoda Lake road, Palawatte.","Residential, Other",6.4 perches
18,Lake view Land in Battaramulla,17 Jul 11:00 am,"Battaramulla, Colombo","1,800,000",60 perches Lake view20 feet roadResidential areaIdeal opportunity to build your house/hotel,Battaramulla,"Residential, Other",60.0 perches
19,9P Best Residential Plot @ Lake Rd Wickramasinghe Battaramulla,16 Jul 11:12 pm,"Battaramulla, Colombo","1,200,000",ext to Banyan Villas Ceylinco Gated Community550m to ITN building1.4km to Borella - Kottawa bus route ( 174 )700m to Talangama Lake,Lake rd Wickramasinghepura Battaramulla,Residential,9.0 perches
20,Land for Sale in Pelawatta Battaramulla,16 Jul  7:03 pm,"Battaramulla, Colombo","3,500,000",Good Residential Property in PelawattaLocated in Pahalawela Road,"Pahalawela road , Pelawatta Battaramulla","Commercial, Residential, Other",20.0 perches
21,Land for Sale in Pelawatta Battaramulla,16 Jul  3:52 pm,"Battaramulla, Colombo","2,500,000",Good Residential Property in Pelawatta - BattaramullaLocated in Dawatagahawaththa Road,"Dawatagahawaththa Road, Pelawatta","Residential, Other",8.0 perches
22,Land for Sale Battharamulla,16 Jul  1:53 pm,"Battaramulla, Colombo","1,500,000",Battharamulla Koswattha Less Then 500meters main Road 700meters koswattha junction visit are by appoiment only Call back me Pls,Battharamulla koswattha,Residential,16.0 perches
23,Land for Sale Malabe,16 Jul  1:42 pm,"Battaramulla, Colombo","2,700,000",Malabe kaduwela main  Road Fecing Less Then 400meters malabe junction Commercial land immediately Sale visit are by appoiment only no broker Call back me pls,Malabe,Commercial,8.0 perches
24,"Land for Sale in Pelawatta,kandawatta",16 Jul  8:01 am,"Battaramulla, Colombo","230,000,000",බත්තරමුල්ල පැලවත්ත කන්දවත්ත ගොඩ මඩ පර්චස් 165 විකිණීමට. ගොඩ ඉඩම පර්චස් 65 යි.(පර්චස් 1ක් ලක්‍ෂ 20)මඩඉඩම පර්චස් 100යි. (පර්චස් 1ක් ලක්‍ෂ 10යි)ආයෝජනයකට කදිම ඉඩමකිවැඩි විස්තර සදහා අමතන්න,"battaramulla,pelawatta","Commercial, Residential",165.0 perches
25,Land for Sale Battaramulla - L0685-A,15 Jul  9:06 pm,"Battaramulla, Colombo","3,000,000","45 perch land for sale in Dammodhaya Mw, Battaramula.",Residential,453.0 perches,
26,Battaramulla Land For Sale - LL534,15 Jul  7:43 pm,"Battaramulla, Colombo","2,000,000","19.8 perch land located in Off Shanthi Lane, Battaramulla.",Residential,19.8 perches,
27,Land for Sale in Thalangama Kosswatta,15 Jul 10:56 am,"Battaramulla, Colombo","12,000,000","A square land plot in a peaceful location having wide road access 800M to Kosswatta junction. Perch value expected Rs 8,00,000/=","Pipe rd, Kosswatta, Battaramulla",Residential,14.0 perches
28,8 Perches Highly Valuable Land Available for Sale in Battaramulla,15 Jul  9:13 am,"Battaramulla, Colombo","2,350,000","8 Perches Highly Valuable Land Available for Sale in Robert Gunewardena Mawatha, Battaramulla, one of the fast developing, popular, commercial and residential excellent area. It is very rare to find that kind of land extent in this area. Just 900 meters away from Battaramulla.",Robert Gunewardena Mw,"Commercial, Residential, Other",8.0 perches
29,Land for Sale Battaramulla, 9 Jul  8:00 pm,"Battaramulla, Colombo","2,000,000",200m from baththaramulla  town.,Residential,24.0 perches,
30,Land with House For Sale In Battaramulla,11 Jul  3:02 am,"Battaramulla, Colombo","34,500,000","15.3 perch land with two story house for sale located in a prime location. Facing the wickramasinghepura (ITN) main road, less than 400m to pannipitiya main road, close proximity to Thalawathugoda junction where all banks,supermarkets,hospitals and schools within reach. Location at its best for residential/semi-commercial investment. Convenient access from the main road and the lane. Selling for the land value only with a two story 3000sqft house consisting of 4bed rooms,3bathrooms, 2 living areas,kitchen and car porch. Absolutely clear titles.An opportunity not to be missed. Call for more information and inspection.","Commercial, Residential",15.3 perches,
31,"Well located land near Koswatte SLTB Bus Depot, sandatenna Road",14 Jul  2:44 pm,"Battaramulla, Colombo","1,750,000","13 Perch LandClose to 171, 190, 163, 17, 177 Bus Routes300 Metres toMain Road0.8 Km toBattaramulla Junction0.5 Km toKoswatte Junction3+ Km toKothalawala Highway EntranceBetweenBattaramulla and Koswatte JunctionIn theSandatenna Road, 20 Feet wideValue Over 0 Per Perch, selling for 600AreaNice and Good NeighboursClose to  Shops, Towns, Supermarkets, Buses20 Feet Road  Private Road, near 12 FeetLand is rectangular in shape, walls built in 3 sidesIs fairly good and usableSelling Urgently, Loan also okSelling Less than market valueLand can be accessed from 2 roadsClear DeedsNear Cool Planet OfficeMoney UrgencyGood Offers Land can be checked Week days morning, 12-1 or afternoon and weekendsNo Brokers Pls",Koswatte Battaramulla,"Commercial, Residential",13.0 perches
32,20 P Property Sale at Battramulla,14 Jul 12:43 pm,"Battaramulla, Colombo","1,575,000",Rs 1575000.00 LAKHSPER PERCHNegotiable,150 METERS TO BATTRAMULLA MAIN ROAD ( NEAR BATTRAMULLA DAaMRO SHOW ROOM BATTRAMULLA,"Commercial, Residential",20.0 perches
33,Land For Sale at Battaramulla,14 Jul  9:41 am,"Battaramulla, Colombo","1,375,000",Land For Sale In Battaramulla near koswatta junction                                                        💠 Good Land 💠 Calm Place 💠 Flat Land 💠 Water & Power  Very Use Full For Resident or Business        For Quickly Sell☎ Call For More Details...0115751730/0115751221,L-BATHTHARAMULLA-01,"Commercial, Residential",10.0 perches
