,0,1,2,3,4,5,6,7,8,9
12,Brand New House for Sale in - Negombo,29 Jul 10:51 am,"Negombo, Gampaha","15,000,000",# JUST 850M to Colombo - Negombo (A3 Putlam Highway)# 15Ft Wide Road# 11.5 Perches Land# Parapet Wall# 3 Bed Rooms# 2 Bath Rooms# Big Living Area# Dinning Space# Servant Room & Toilet# 2 Kitchens (Master Kitchen With Teak Wooden Pantry Cupboards Installed)# Varendha With Car Parking Space# Finishing High Roof Ceillng and Quality Tilled Fully Completed Newly House# Grass Garden Area# Main Line Water Available# Good Residential Area# Clear Deeds And Documents# Inspection Only On Prior Approvals# Serious Buyers Welcome,"Kattuwa, Negombo",3,2,"1,770.0 sqft",11.5 perches
13,Brand New House for Sale - Negombo,29 Jul 10:51 am,"Negombo, Gampaha","9,500,000",# 1km to Colombo - Negombo (A3 Putlam highway)# 15Ft Wide Access Road# Parapet Wall Done# 6.5 Perches Land# 3 Bed Rooms# 2 Bath Rooms# Living Hall# Dining Area# Kitchen With Pantry Cupboards# Car Poach# Quality Wooden Works Done# Clear Deeds# Loan Eligible# Inspection On Prior Approvals# SERIOUS BUYERS MAY CONTACT,"Daluwakotuwa, Negombo.",3,2,"1,310.0 sqft",6.5 perches
14,Luxury Brand New House Sale in Negombo,29 Jul 10:49 am,"Negombo, Gampaha","13,500,000",clear deedpure main waterparapet wallsolid brand new house 3 bed rooms2 bath roomssiting areadining areapantry kitchentv areaverandacar poachwith nice garden1.6 km to colombo road 3.25. km to  negombo town5 minutes to tourist area5 minutes to negombo all schoolsmo details plz call me tks,NEGOMBO  h k road,3,2,"1,800.0 sqft",12.5 perches
15,Luxury Brand New House Sale in Negombo,29 Jul 10:46 am,"Negombo, Gampaha","12,500,000",########################################################################################################################################################## go to search  google R M A HOMES  whatsapp viber imo 0764871907 #########################################################################################clear deedpure main waterparapet wallsolid brand new house 3 bed rooms2 bath roomssiting areadining areapantry kitchentv areaverandacar poachwith nice garden500 meters  to colombo road 2.75. km to  negombo town5 minutes to tourist area5 minutes to negombo all schoolsmo details plz call me tks,NEGOMBO  h k road,3,2,"1,800.0 sqft",12.3 perches
16,Luxury Brand New House Sale in Negombo,29 Jul 10:45 am,"Negombo, Gampaha","12,500,000",########################################################################################################################################################## go to search  google R M A HOMES  whatsapp viber imo 0764871907 #########################################################################################clear deedpure main waterparapet wallsolid brand new house 3 bed rooms2 bath roomssiting areadining areapantry kitchentv areaverandacar poachwith nice garden500 meters  to colombo road 2.75. km to  negombo town5 minutes to tourist area5 minutes to negombo all schoolsmo details plz call me tks,NEGOMBO  h k road,3,2,"1,800.0 sqft",12.3 perches
17,Luxury Brand New House Sale in Negombo,29 Jul 10:45 am,"Negombo, Gampaha","15,500,000",clear deedpure main waterparapet wallsolid brand new house 3 bed rooms2 bath rooms1 attach bath roomsiting areadining areapantry kitchentv areaverandacar poachwith nice garden1.4 km to colombo road 3. km to  negombo town6 minutes to tourist area5 minutes to negombo all schoolsmo details plz call me tks,NEGOMBO  dalupotha,3,2,"2,000.0 sqft",12.5 perches
18,Luxury Brand New House Sale in Negombo,29 Jul 10:44 am,"Negombo, Gampaha","13,000,000",########################################################################################################################################################## go to search  google R M A HOMES  whatsapp viber imo 0764871907 #########################################################################################clear deedpure main waterparapet wallsolid brand new house 3 bed rooms2 bath rooms1 attach bath roomsiting areadining areapantry kitchentv areaverandacar poachwith nice garden600 meters  to colombo road 3. km to  negombo town5 minutes to tourist area5 minutes to negombo all schoolsmo details plz call me tks,NEGOMBO  kattuwa,3,2,"1,450.0 sqft",9.0 perches
19,Luxury Brand New House Sale in Negombo,29 Jul 10:41 am,"Negombo, Gampaha","15,000,000",########################################################################################################################################################## go to search  google R M A HOMES  whatsapp viber imo 0764871907 #########################################################################################clear deedpure main waterparapet wallsolid brand new house 4 bed rooms2 bath rooms1 attach bath room1 servant toiletsiting areadining areapantry kitchentv areaverandacar poachwith nice garden250 METERS TO BUS ROAD3. km to colombo road coppara junction10 minutes to tourist area5 minutes to negombo all schoolsmo details plz call me tks,NEGOMBO  p c WATTA,4,3,"2,000.0 sqft",12.5 perches
20,Luxury Brand New House Sale in Negombo,29 Jul 10:39 am,"Negombo, Gampaha","14,000,000",########################################################################################################################################################## go to search  google R M A HOMES  whatsapp viber imo 0764871907 #########################################################################################clear deedpure main waterparapet wallsolid brand new house 3 bed rooms2 bath rooms1 attach bath room1 servant toiletsiting areadining areapantry kitchentv areaverandacar poachwith nice garden900 meters to colombo road dalupotha1.5 km to colombo road dalupotha5 minutes to tourist area5 minutes to negombo all schoolsmo details plz call me tks,NEGOMBO kattuwa,3,3,"1,800.0 sqft",11.5 perches
21,Luxury Brand New House Sale in Negombo,29 Jul 10:36 am,"Negombo, Gampaha","15,000,000",########################################################################################################################################################## go to search  google R M A HOMES  whatsapp viber imo 0764871907 #########################################################################################clear deedpure main waterparapet wallsolid brand new house 3 bed rooms2 bath rooms1 attach bath room1 servant toiletservant roomsiting areadining areapantry kitchentv areaextra kitchenverandacar poachwith nice garden600 meters to colombo road dalupotha1.5 km to colombo road dalupotha5 minutes to tourist area5 minutes to negombo all schoolsmo details plz call me tks,NEGOMBO kattuwa,3,3,"1,800.0 sqft",11.5 perches
22,Brand New Luxury Complete House for Sale in Negombo,19 Jul 11:18 am,"Negombo, Gampaha","13,500,000","Brand new luxury complete house for saleDalupatha, negombo3 bed rooms2 bath rooms and servant toiletsLuxury pantry kitchenSitting areaDining areaLiving areaVarandaGardenCar pouchRemote roller gateWater line900m to Colombo and negombo main road3 minutes to St. Nicholas International school and oki International school4 minutes to loyala college6 minutes to negombo beach with tourists hotels8 minutes to negombo town and nawaloka hospital with maristalla college18 minutes to airportCLEAR DEEDDetels form coll me","Dalupatha, negombo",3,2,"1,650.0 sqft",10.5 perches
23,2 Store B/n Garden House for Sale in Negombo,26 Jun 12:10 pm,"Negombo, Gampaha","45,000,000","Super luxury complete 2 store house for sale2ke kanuwa, Mahahunupitiya, negomboLuxury 3 Bed roomsLuxury 2 bath roomsDetels form coll meCLEAR DEED1.5km to negombo50m to main bus road","2ke kanuwa, Mahahunupitiya, negombo",3,3,"3,800.0 sqft",23.5 perches
24,New House for Sale in Negombo,26 Jun  2:09 pm,"Negombo, Gampaha","14,500,000","Brand new luxury complete house for saleDalupatha, negombo3 bed rooms2 bath rooms and servant toiletsLuxury pantry kitchen and extra kitchenSitting areaDining areaLiving areaVarandaGardenCar pouchCctv camera systemWater line900m to Colombo and negombo main road3 minutes to St. Nicholas International school and oki International school4 minutes to loyala college6 minutes to negombo beach with tourists hotels8 minutes to negombo town and nawaloka hospital with maristalla college18 minutes to airportCLEAR DEEDDetels form coll me","Dalupatha, negombo",3,2,"1,750.0 sqft",12.5 perches
25,B/N Solid House for Sale in Negombo,17 Jul  8:53 am,"Negombo, Gampaha","9,500,000","Brand new luxury complete house for saleDaluwakotuwa, negombo3 bed rooms2 bath roomsLuxury pantry kitchenSitting areaDining areaLiving areaVarandaGardenCar pouchWater line850m to Colombo and negombo main road3 minutes to loyala college5 minutes to kocchikade town6 minutes to negombo beach with tourists hotels10 minutes to negombo town and nawaloka hospital with maristalla college20 minutes to airportCLEAR DEEDDetels form coll me","Daluwakotuwa, negombo",3,2,"1,250.0 sqft",6.5 perches
26,Brand New Luxury Complete House for Sale - Negombo,20 Jul 10:20 am,"Negombo, Gampaha","15,000,000","Brand new luxury complete house for saleKattuwa, negombo3 bed rooms and servant room 2 bath rooms and servant toiletsLuxury pantry kitchen and extra kitchenSitting areaDining areaLiving areaVarandaGardenCar pouchWater line850m to Colombo and negombo main road4 minutes to st. Nicholas international shcool and loyala college6 minutes to negombo beach with tourists hotels8 minutes to negombo town and nawaloka hospital with maristalla college18 minutes to airportCLEAR DEEDDetels form coll me","kattuwa, negombo",3,2,"1,700.0 sqft",11.5 perches
27,Brand New House for Sale - Negombo,29 Jul  9:13 am,"Negombo, Gampaha","15,500,000",# 1Km to Colombo - Negombo (A3 Putlam Highway)# 3.5Km to Negombo Town# 20Ft Wide Road# Parapet Wall Done# 2 Access Gates# Car Poach# Varendha# Big Living Area# Dinning Area# 3 Bed Rooms# 2 Bath Rooms# Kitchen With Pantry Cupboards Fixed# Clear Deeds And Documents# Serious Buyers Welcome# Inspection Only With Prior Approvals,"Dalupotha, Negombo",3,2,"1,850.0 sqft",12.5 perches
28,House for Sale in Negombo,29 Jul  9:12 am,"Negombo, Gampaha","14,500,000",CALL FOR MORE INFOSERIOUS BUYERS ONLY,"Welihena, Negombo",3,2,"1,850.0 sqft",13.0 perches
29,House with Land in Negombo,22 Jul  9:42 am,"Negombo, Gampaha","4,750,000",Super 7.3 perch House land 2 room 1 bath room kitchen .negombo dalupatha clear dokiments.,2,1,"1,000.0 sqft",7.3 perches,
30,Brand New Luxry 4BR House for Sale Negombo,24 Jul  3:10 pm,"Negombo, Gampaha","15,500,000",# 650M to Divulapitiya - Negombo (242 Bus Route)# 2.8Km to Negombo Town# 12.5 Perches Land# Parapet Wall done# Remote Roller Gate Installed# 4 Bed Rooms# 3 Bath Rooms# Big Living Hall# Dinning Area# Kitchen With Pantry Cupboards# Varendha# Behind Corridor# Landscape Garden# Beautiful Safe Residential Area# Clear Deeds# Bank Loan Eligible Property# Inspection On Prior Approvals# Serious Buyers Welcome,"Thimbirigaskatuwa, Negombo.",4,3,"2,410.0 sqft",12.5 perches
31,New House for Sale - Negombo,29 Jul  6:53 am,"Negombo, Gampaha","7,500,000",# 1km To Colombo - Negombo Road# 5 Perches Land# 3 Bed Rooms# 1 Bath Room# Living Hall# Kitchen With Pantry Cupboards# Varendha# Car Parking Space# Serious Buyers Welcome# Inspection Only On Prior Approvals,"Dalupotha, Negombo",3,1,"1,210.0 sqft",5.0 perches
32,House for Sale - Negombo,29 Jul  6:46 am,"Negombo, Gampaha","7,500,000",# 1km To Colombo - Negombo Road# 5 Perches Land# 3 Bed Rooms# 1 Bath Room# Living Hall# Kitchen With Pantry Cupboards# Varendha# Car Parking Space# Serious Buyers Welcome# Inspection Only On Prior Approvals,"Dalupotha, Negombo",3,1,"1,210.0 sqft",5.0 perches
33,Brand New House for Sale - Negombo,28 Jul 10:51 pm,"Negombo, Gampaha","15,000,000",# JUST 850M to Colombo - Negombo (A3 Putlam Highway)# 15Ft Wide Road# 11.5 Perches Land# Parapet Wall# 3 Bed Rooms# 2 Bath Rooms# Big Living Area# Dinning Space# Servant Room & Toilet# 2 Kitchens (Master Kitchen With Teak Wooden Pantry Cupboards Installed)# Varendha With Car Parking Space# Finishing High Roof Ceillng and Quality Tilled Fully Completed Newly House# Grass Garden Area# Main Line Water Available# Good Residential Area# Clear Deeds And Documents# Inspection Only On Prior Approvals# Serious Buyers Welcome,"Kattuwa, Negombo",3,2,"1,770.0 sqft",11.5 perches
34,Brand New House for Sale - Negombo,28 Jul 10:43 pm,"Negombo, Gampaha","12,500,000",# 450M to Colombo - Negombo# 15Ft Wide Road# 12.5 Perches Land# Parapet Wall Done# 2 Bed Rooms# 1 Bath Rooms# 2 Kitchens With Pantry Cupboards Done# Big Living Hall# Varendha# Car Space# Big Store Room# Nice Garden# Clear Deeds and Docs# Serious Buyers Only Welcome,"Dalupotha, Negombo",2,1,"1,500.0 sqft",12.5 perches
35,Brand New House for Sale - Negombo,28 Jul 10:31 pm,"Negombo, Gampaha","9,500,000",# 1km to Colombo - Negombo (A3 Putlam highway)# 15Ft Wide Access Road# Parapet Wall Done# 6.5 Perches Land# 3 Bed Rooms# 2 Bath Rooms# Living Hall# Dining Area# Kitchen With Pantry Cupboards# Car Poach# Quality Wooden Works Done# Clear Deeds# Loan Eligible# Inspection On Prior Approvals# SERIOUS BUYERS MAY CONTACT,"Daluwakotuwa, Negombo.",3,2,"1,310.0 sqft",6.5 perches
36,Brand New House for Sale - Negombo,28 Jul  8:59 pm,"Negombo, Gampaha","15,500,000",# 1Km to Colombo - Negombo (A3 Putlam Highway)# 3.5Km to Negombo Town# 20Ft Wide Road# Parapet Wall Done# 2 Access Gates# Car Poach# Varendha# Big Living Area# Dinning Area# 3 Bed Rooms# 2 Bath Rooms# Kitchen With Pantry Cupboards Fixed# Clear Deeds And Documents# Serious Buyers Welcome# Inspection Only With Prior Approvals,"Dalupotha, Negombo",3,2,"1,850.0 sqft",12.5 perches
37,Brand New House for Sale - Negombo,28 Jul  8:18 pm,"Negombo, Gampaha","15,500,000",# 650M to Divulapitiya - Negombo (242 Bus Route)# 2.8Km to Negombo Town# 12.5 Perches Land# Parapet Wall done# Remote Roller Gate Installed# 4 Bed Rooms# 3 Bath Rooms# Big Living Hall# Dinning Area# Kitchen With Pantry Cupboards# Varendha# Behind Corridor# Landscape Garden# Beautiful Safe Residential Area# Clear Deeds# Bank Loan Eligible Property# Inspection On Prior Approvals# Serious Buyers Welcome,"Thimbirigaskatuwa, Negombo.",4,3,"2,410.0 sqft",12.5 perches
38,Brand New House for Sale - Negombo,28 Jul  8:13 pm,"Negombo, Gampaha","15,500,000",# 650M to Divulapitiya - Negombo (242 Bus Route)# 2.8Km to Negombo Town# 12.5 Perches Land# Parapet Wall done# Remote Roller Gate Installed# 4 Bed Rooms# 3 Bath Rooms# Big Living Hall# Dinning Area# Kitchen With Pantry Cupboards# Varendha# Behind Corridor# Landscape Garden# Beautiful Safe Residential Area# Clear Deeds# Bank Loan Eligible Property# Inspection On Prior Approvals# Serious Buyers Welcome,"Thimbirigaskatuwa, Negombo.",4,3,"2,410.0 sqft",12.5 perches
39,House for Sale In - NEGOMBO,28 Jul  6:48 pm,"Negombo, Gampaha","13,500,000","Brand new luxury complete house for saleDalupatha, negombo3 bed rooms2 bath rooms and servant toiletsLuxury pantry kitchenSitting areaDining areaLiving areaVarandaGardenCar pouchRemote roller gateWater line900m to Colombo and negombo main road3 minutes to St. Nicholas International school and oki International school4 minutes to loyala college6 minutes to negombo beach with tourists hotels8 minutes to negombo town and nawaloka hospital with maristalla college18 minutes to airportCLEAR DEEDDetels form coll me","Dalupatha, negombo",3,2,"1,700.0 sqft",10.5 perches
40,4 Bed rooms with B/N House for sale in Negombo,28 Jul  6:42 pm,"Negombo, Gampaha","15,000,000","Brand new luxury complete house for saleThibirigaskatuwa, negombo 4 bed rooms 2 bath rooms and servant toilets Luxury pantry kitchen Sitting area Dining area Living area Varanda Garden Car pouch Remote roller gate Hot water 400m to main bus road 750m to St. Nicholas International school 2 minutes to oki International school 5 minutes to negombo town and nawaloka hospital with maristalla college 8 minutes to negombo beach with tourists hotels 15 minutes to airport CLEAR DEED Detels form coll me Thibirigaskatuwa, negombo4 bed rooms2 bath rooms","Thibirigaskatuwa, negombo",4,3,"2,250.0 sqft",12.5 perches
41,3 Bed Rooms with B.New House for Sale in Negombo,28 Jul  6:40 pm,"Negombo, Gampaha","15,500,000","Brand new luxury complete house for saleDalupatha, negombo3 bed rooms2 bath roomsLuxury pantry kitchenSitting areaDining areaLiving areaVarandaGardenCar pouchWater line900m to Colombo and negombo main road3 minutes to St. Nicholas International school and oki International school4 minutes to loyala college6 minutes to negombo beach with tourists hotels8 minutes to negombo town and nawaloka hospital with maristalla college18 minutes to airportCLEAR DEEDDetels form coll me","Dalupatha, negombo",3,2,"2,000.0 sqft",12.5 perches
42,Brand New Luxury House for Sale in Negombo,24 Jul  6:26 pm,"Negombo, Gampaha","15,000,000",# JUST 850M to Colombo - Negombo (A3 Putlam Highway)# 15Ft Wide Road# 11.5 Perches Land# Parapet Wall# 3 Bed Rooms# 2 Bath Rooms# Big Living Area# Dinning Space# Servant Room & Toilet# 2 Kitchens (Master Kitchen With Teak Wooden Pantry Cupboards Installed)# Varendha With Car Parking Space# Finishing High Roof Ceillng and Quality Tilled Fully Completed Newly House# Grass Garden Area# Main Line Water Available# Good Residential Area# Clear Deeds And Documents# Inspection Only On Prior Approvals# Serious Buyers Welcome,"Kattuwa, Negombo",3,2,"1,770.0 sqft",11.5 perches
43,Brand New Luxry 4BR House for Sale Negombo,24 Jul  3:10 pm,"Negombo, Gampaha","15,500,000",# 650M to Divulapitiya - Negombo (242 Bus Route)# 2.8Km to Negombo Town# 12.5 Perches Land# Parapet Wall done# Remote Roller Gate Installed# 4 Bed Rooms# 3 Bath Rooms# Big Living Hall# Dinning Area# Kitchen With Pantry Cupboards# Varendha# Behind Corridor# Landscape Garden# Beautiful Safe Residential Area# Clear Deeds# Bank Loan Eligible Property# Inspection On Prior Approvals# Serious Buyers Welcome,"Thimbirigaskatuwa, Negombo.",4,3,"2,410.0 sqft",12.5 perches
44,2 Stories House for Sale in - Dalupotha,28 Jul  5:08 pm,"Negombo, Gampaha","18,500,000",Down stair fully completed with tiled and kitchen fully panrty work done2 master bedrooms 3 small rooms2 bathroom Servent bathroomOut side kitchen Garding and much more,"Interceed Watta, Dalupotha",5,3,900.0 sqft,10.0 perches
45,Complete a House for Sale at Negombo,28 Jul  2:18 pm,"Negombo, Gampaha","13,500,000","Brand new luxury complete house for saleDalupatha, negombo3 bed rooms2 bath rooms and servant toiletsLuxury pantry kitchenSitting areaDining areaLiving areaVarandaGardenCar pouchSolar hot waterRemote roller gateWater line900m to Colombo and negombo main road3 minutes to St. Nicholas International school and oki International school4 minutes to loyala college6 minutes to negombo beach with tourists hotels8 minutes to negombo town and nawaloka hospital with maristalla college18 minutes to airportCLEAR DEED","DALUPATHA, NEGOMBO",3,2,"1,610.0 sqft",10.0 perches
46,Brand new\ house for sale\ @ negombo,28 Jul  2:18 pm,"Negombo, Gampaha","12,500,000","Brand new luxury complete house for sale Thibirigaskatuwa, negombo 3 bed rooms 2 bath rooms Luxury pantry kitchen Sitting area Dining area Living area Varanda Garden Car pouch Water line 250m to main bus road 350m to st. Nicholas international shcool 450m to oki international shcool 2 minutes to maristalla branch 5 minutes to negombo town and nawaloka hospital with Harischandra college 7 minutes to negombo beach with tourists hotels 15 minutes to airport CLEAR DEED","Thibirigaskatuwa, negombo",3,2,"1,685.0 sqft",12.75 perches
47,A Brand New House for Sale - Negombo,28 Jul  1:40 pm,"Negombo, Gampaha","12,500,000",############################################################################################################################################################ go to search google  R M A HOMES whatsapp viber imo  0764871907 #######################################################################################6 km to negombo town1 km to katana bus road10 minutes to air port10 minutes to negombo all schools3 bed rooms2 bath rooms1 servant areasiting areadining areatv areapantry kitchenverandacar poachnice locationmo details plz call me tks,NEGOMBO KANDAWALA,3,2,"1,850.0 sqft",15.0 perches
48,4 Bed Rooms up Stair House for Sale - Negombo,29 Jul 10:58 am,"Negombo, Gampaha","12,500,000",# 700M to Colombo - Negombo Road (A3 Putlam Highway)# 15Ft Wide Road# 9.5 Perches Land# Parapet Wall Done# This Is Up Stair House (Completed)# 4 Bed Rooms# 2 Bath Rooms# Living Area# Dinning Area# Varendha# Balconies# Car Poach With Remote Gate# Kitchen With Pantry Cupboards Done# TV Lounge# Super Residential Area# Clear Deeds# Inspection On Prior Approvals Only# Serious Buyers Only May Contact,"Dalupotha, Negombo",4,2,"2,250.0 sqft",9.5 perches
49,Negombo V I P-2 Storied House for Sale,28 Jul 10:54 pm,"Negombo, Gampaha","27,500,000","මෙන්න 'සුජිත් රියල් එස්ටේට් ' වෙතින් ඔබට ලැබෙන සුඛෝපභෝගී.. මීගමුව ප්‍රභූ පැලැන්තියේ දෙමහල් නිවස VALUABLE LUXURY 2 STORIED HOUSE FOR SALEඉතාමත් කලාතුරකිනි ලැබෙන විරල අවස්ථාවක් .... උසස් අමුද්‍රව්‍ය යොදා නිම කල නවීන නිවස හිමිකරගන්න.Location- negombo dalupotha area- 1 km to negombo colombo main bus road- 3 min to negombo town- 5 min to negombo beach side &tourist area- 12 min to highway and katunayaka AIRPORT.# 4 BED ROOMS WITH 4 ATTACH BATHROOMS# 3 BEDROOMS WITH BALCONY.# A-C / SOLAR HOT WATER# OFFICE ROOM# TEAK PANTRY & GRANITE TOP FULL TILED.# REMOTE CONTROL WOODEN GATE# C C TV CAMERAS# SEPARATE KITCHEN# SERVANT ROOM with BATHROOM# GYM AREA.# DOG SHELTER.සියලුම නාගරික පහසුකම් සහිතව.– ආරක්ශිත වටපිටාවක්,.Our other all advertising know in order to - web : Sujith Real Estate.lk , please visit.අපගේ අනිකුත් සියලුම වෙළෙඳ දැන්වීම් දැන ගැනීම පිනිස -web: Sujith Real Estate.lk වෙත පිවිසෙන්න .[ ඔබගේ සියලුම දේපල විකිණීම සදහා අප විසින් පුළුල් ප්‍රචාරයක් නොමිලේ ලබා දෙන්නෙමු.]ඉඩම් නිවාස ව්යාපාරික ස්ථාන විකුණා ගැනීමට හා මිලදී ගැනීමට- හෝ කුලියට දීමට හෝ කුලියට ලබාගැනීමට අවශ්ය නම් අති විශාල ගැණුම්කරුවන් ප්රමාණයක් අතරින් ඔබගේ ගැණුම්කරු සොයා දෙන්නෙමි..",Negombo Area,4,5,"2,800.0 sqft",12.5 perches
