,0,1,2,3,4,5,6,7
0,title,posted date,location,price,description,Property type:,Size:,
1,Shop for Rent (Commercial Property) - Nugegoda,19 Jul  8:35 am,"Nugegoda, Colombo","160,000","Commercial property for rent in Nugegoda, Old Kesbewa Raod. Ideal for a Showroom, Clothing Store, Grocery shop or for a Hotel 24x7 ( Current Lessee - Milano Hotel ) With or without furniture and fittings. 1500+ Squat feet Expecting 1.5 million advance for two to four year agreement. Monthly rent 160,000/=",Shop,"1,500 sqft",
2,"['Shop for Rent (Commercial Property) - Nugegoda', '19 Jul  8:35 am', 'Nugegoda, Colombo', '160,000', 'Commercial property for rent in Nugegoda, Old Kesbewa Raod. Ideal for a Showroom, Clothing Store, Grocery shop or for a Hotel 24x7 ( Current Lessee - Milano Hotel ) With or without furniture and fittings. 1500+ Squat feet Expecting 1.5 million advance for two to four year agreement. Monthly rent 160,000/=', 'Shop', '1,500 sqft']","['title', 'posted date', 'location', 'price', 'description', 'Property type:', 'Size:']",,,,,,
3,Commercial Office for Rent Facing High Level Road Nugegoda,14 Jul  2:18 pm,"Nugegoda, Colombo","150,000",2000 sq ft Commercial Office for rent facing high level road at Gamsabha Junction.Just opposite  building to Keels Super market.,Office,"292,High Level road,Gamsabha Junction,Nugegoda","2,000 sqft"
4,Single Story Office with 10 Car Parking Slots for Rent - Nugegoda, 8 Jul 10:19 am,"Nugegoda, Colombo","175,000",* - This office permission has more than 10 Car Parks with 1000 Square Feet and 16 Desk are available. Fulled furnished and with A/C Facility ,Office,Jumbugamulla Road Nugegoda,"1,500 sqft"
5,"Office for Rent in Nawala Rd, Nugegoda",19 Jul  4:09 pm,"Nugegoda, Colombo","40,000","නාවල - නුගේගොඩ පාරට මුහුණලා පිහිටා ඇත.විවෘත විශ්ව විද්‍යාලය ආසන්නයේ පිහිටා ඇත.පළවන මහල, වෙනම පිවිසුමතොරතුරු තාක්ෂණ කාර්යාලයකට හෝ වෙනත් කාර්යාලයකට සුදුසුය.මාස 6ක අත්තිකාරම් මුදලක් ලබා ගැනේ.",Office,"176/1, Nawala Rd, Nugegoda",400 sqft
6,Office Space for Rent in Nugegoda (1070 B ),19 Jul  3:04 pm,"Nugegoda, Colombo","80,000",Two story house  Five bedrooms with three bathrooms1500 sqft08 perch land( One land with two houses. one house is available ),Office,JAMBUGASMULLA MAWATHA,"1,500 sqft"
7,2500 SQ 2 Storied Buidling Rent with Car Parking - Nugegoda,18 Jul 12:50 pm,"Nugegoda, Colombo","125,000",This building is facing 40 Feet Road,Building,Nugegoda,"1,250 sqft"
8,Warehouse for Rent Nugegoda,19 Jul  9:33 am,"Nugegoda, Colombo","150,000",Office/ Stores/ Warehouse space available for rent or lease at Nugegoda with over 4000sqft floor area (Two storey house with 11 rooms) & car park (Garden area) for over 12 vehicles. Property is facing Udahamulla Nugegoda main Road & with specious access.,Warehouse / Storage,Udahamulla Station Road,"4,000 sqft"
9,Commercial Building for Rent Udahamulla,19 Jul 10:29 pm,"Nugegoda, Colombo","150,000","තෙමහල් ගොඩනැගිල්ල ,ව්‍යාපාර ස්ථානයකට ඉතා කදිම ස්ථානයක්. උඩ තට්ටු දෙක නිවසක් වශයෙන්ද භාවිතා කලහැක.",Building,"උඩහමුල්ල, ඡයපාර.","3,900 sqft"
10,4 Story Building For Rent - Nugegoda,15 Jul 10:26 am,"Nugegoda, Colombo","450,000",Nugegoda 4 story Building 3000 sqft Main road facing 450000.00 Monthly Rental,Building,Nugegoda,"3,000 sqft"
11,Perfect Size Office Space For Rent - Pagoda,18 Jul  2:49 am,"Nugegoda, Colombo","180,000",Minutes walk from Nugegoda town. Two stories.A newly added roof can be converted into more space. Total under 3000 square feet,Office,"46 Pagoda Road, Nugegoda","2,750 sqft"
12,3rd Floor For Rent At Pannipitiya Junction,12 Jul  5:31 am,"Nugegoda, Colombo","30,000",★ Actual Pictures attached ★ Located at 3rd Floor★ Fully Tiled floors with attached bathroom ★ Separated light and water bill★ Highly Commercial Area,Building,"No 211, Old Road, Pannipitiya",800 sqft
13,Commercial Office for Rent Facing High Level Road Nugegoda,14 Jul  2:18 pm,"Nugegoda, Colombo","150,000",2000 sq ft Commercial Office for rent facing high level road at Gamsabha Junction.Just opposite  building to Keels Super market.,Office,"292,High Level road,Gamsabha Junction,Nugegoda","2,000 sqft"
14,Shop for Rent in - Nugegoda,10 Jul 11:13 am,"Nugegoda, Colombo","125,000","The phone shop is for rent. Advance that should be paid is Rs. 1000000. නුගේගොඩ හංදියෙන් නාවල පාරට හැරුන ගමන් සිංහල බෙහෙත් බඩු කඩයට අල්ලපු කඩය.  No. 15, Nawala  road, Nugegoda     Phone number : 0775723734",Shop,"No. 15, Masala road, Nugegoda",500 sqft
15,Commercial Building for Lease in Mirihana, 4 Jul  9:34 am,"Nugegoda, Colombo","1,100,000",FACING THE MAIN ROAD TOTAL SQFT AREA 15000 5 STORY BUILDING 8 PASSENGER BRAND NEW  MITSUBISHI ELEVATOR 9 BATHROOMS (2 EACH FLOOR)8-10 CAR PARKING SPACEROOFTOP AREA 5TH FLOORFRONT AND REAR ACCESSSECURITY ROOM AND BATHROOM. Ground floor  3960S/Ft1st floor  2969S/FT2nd floor 2890S/FT3rd floor 2704S/FT4th Floor (Rooftop) 2522s/FT Perches 21.5CALL FOR SALE PRICE,Building,No 69 Old Kottawa Road Mirihana Nugegoda,"15,000 sqft"
16,Shop for Rent (Commercial Property) - Nugegoda,19 Jul  8:35 am,"Nugegoda, Colombo","160,000","Commercial property for rent in Nugegoda, Old Kesbewa Raod. Ideal for a Showroom, Clothing Store, Grocery shop or for a Hotel 24x7 ( Current Lessee - Milano Hotel ) With or without furniture and fittings. 1500+ Squat feet Expecting 1.5 million advance for two to four year agreement. Monthly rent 160,000/=",Shop,"1,500 sqft",
17,Ground Floor for Rent Nugegoda, 2 Jul  8:25 am,"Nugegoda, Colombo","45,000","A commercial property for facing  Stanley Thilakarathna Mw, Nugegoda (Near Jubilee Post)All facilities included.Suitable for small office, showroom, OR a shop.",Building,"200/A Stanley Thilakarathna Mw, Nugegoda,",400 sqft
18,Office/Shop for Rent Nugegoda, 1 Jul 11:14 pm,"Nugegoda, Colombo","150,000",- facing hige level Road 138 ,Shop,Delkada Nugegoda,"1,650 sqft"
19,Office Space for Rent Nugegoda,28 Jun  6:58 pm,"Nugegoda, Colombo","25,000","Office space for rent. Separate water, electricity ..and parking.. facing main Road. ( nawala road).. rent negotiable",Office,550 sqft,
20,කඩකාඹරයක් කුලියට දීම - නුගේගොඩ,28 Jun  9:54 am,"Nugegoda, Colombo","25,000","දෙල්කඳ හංදියේ සිට 25ක් කට්ටියහංදිය, නුගේගොඩ දෙසටපිහිටි 156 ගොඩනැගිල්ලේ පළමු මහලේ කඩ කාඹරය. වර්ග අඩි 700 ක ප්‍රමාණයක් සහිතයි. වෙනම බාත්රූම් සහිතයි. සම්පූර්ණ ටයිල් කර ඇත.ජල හා විදුලිය වෙනම මීටර් ඇත.",Office,"156/1/1, පරණ කැස්බෑව පාර. ගංගොඩවිල.නුගේගොඩ",700 sqft
21,Shop For Rent In Nugegoda,30 Jun  9:45 am,"Nugegoda, Colombo","60,000",Shop For Rent In Nugegoda========================,Shop,Nugegoda,"1,000 sqft"
22,Commercial Building for Rent - Nugegoda,28 Jun  9:42 am,"Nugegoda, Colombo","500,000","In the heart of Nugegoda town, facing the bustling Railway Avenue, this commercial building is ideal for a bank, corporate office, education institute, or any business of your choice. Exclusively located within close proximity to all modes of public transport, cafes, retail supermarkets etc.",Building,"1,400 sqft",
